,Unnamed: 0,TARGET,성별,차량 소유 여부,부동산 소유 여부,연간 수입,수입 유형,최종 학력,결혼 여부,주거 형태,거주지 인구 비율,업무용 휴대전화 소유 여부,직업,가족 구성원 수,나이,근속연수,가입연수,자녀수_구간,산업군_상위
556,50587,0,남성,0,1,42480000.0,기타,고등학교 졸업,사실혼,주택 / 아파트,0.04622,1,관리직,2.0,38,5,16.0,0,건설
557,24994,1,여성,0,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020246,1,영업직,2.0,34,7,2.0,0,자영업
558,29687,0,남성,0,1,28674000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.031329,1,저임금 노동자,2.0,30,0,2.0,0,산업
559,28685,0,여성,1,0,74340000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,Unknown,2.0,45,3,8.0,0,자영업
560,14944,0,여성,0,0,26550000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.0060079999999999,1,회계사,2.0,39,0,38.0,0,산업
561,38904,0,여성,0,1,74340000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,영업직,2.0,25,4,2.0,0,사업
562,31947,0,여성,0,1,53100000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00733,1,핵심 노동자,2.0,52,3,24.0,0,자영업
563,3154,1,남성,1,1,63720000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018029,1,운전자,3.0,42,7,8.0,1,산업
564,6528,0,여성,0,1,58410000.0,근로자,대학교 졸업 이상,기혼,아파트 임대,0.018634,1,회계사,2.0,28,1,5.0,0,자영업
565,49283,0,남성,0,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0116569999999999,1,단순 노동자,3.0,37,1,1.0,1,사업
566,25478,0,여성,0,1,37170000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.04622,1,핵심 노동자,1.0,23,2,23.0,0,사업
567,56795,0,여성,1,1,63720000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.022625,0,Unknown,2.0,61,1000,1.0,0,기타
568,35020,0,남성,0,0,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.015221,1,단순 노동자,2.0,39,3,23.0,0,사업
569,30202,0,남성,0,1,37170000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.01885,1,조리사,2.0,50,0,5.0,0,산업
570,37798,0,여성,0,0,12744000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.019101,0,Unknown,2.0,55,1000,13.0,0,기타
571,26313,0,남성,0,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018634,1,단순 노동자,2.0,45,10,6.0,0,사업
572,53670,0,남성,1,0,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.015221,1,단순 노동자,4.0,38,4,5.0,2,자영업
573,56140,0,여성,0,1,55224000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.0038179999999999,0,Unknown,1.0,54,1000,21.0,0,기타
574,3615,0,남성,1,0,53100000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.00963,1,단순 노동자,3.0,38,1,9.0,1,산업
575,4046,0,여성,1,1,19116000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.031329,1,Unknown,3.0,38,3,4.0,1,사업
576,13702,0,남성,1,1,26550000.0,연금수령자,고등학교 졸업,사실혼,주택 / 아파트,0.030755,0,Unknown,2.0,38,1000,6.0,0,기타
577,54992,0,여성,0,1,31860000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.025164,1,핵심 노동자,4.0,32,3,0.0,2,은행
578,31101,0,여성,1,0,47790000.0,근로자,대학교 중퇴,기혼,주택 / 아파트,0.028663,1,Unknown,2.0,54,2,9.0,0,사업
579,10279,0,여성,0,0,21240000.0,기타,고등학교 졸업,기혼,공공분양,0.04622,1,관리직,3.0,33,1,16.0,1,자영업
580,56870,0,여성,0,1,21240000.0,기타,고등학교 졸업,사별,주택 / 아파트,0.028663,1,의료 업계 종사자,1.0,49,25,2.0,0,의학
581,30644,1,남성,1,1,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.015221,1,단순 노동자,2.0,40,1,0.0,0,사업
582,58754,0,여성,0,1,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.02461,1,Unknown,5.0,33,3,0.0,3+,학교
583,38661,1,남성,1,1,31860000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.025164,1,단순 노동자,3.0,35,7,0.0,1,사업
584,10801,0,여성,1,1,15930000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.030755,1,기술직,4.0,45,14,25.0,2,기타
585,20200,0,여성,0,1,31860000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.031329,0,Unknown,2.0,65,1000,0.0,0,기타
586,16759,1,여성,0,0,21240000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.035792,1,단순 노동자,1.0,33,13,17.0,0,산업
587,44934,0,여성,0,1,58410000.0,기타,고등학교 졸업,사별,주택 / 아파트,0.04622,1,영업직,2.0,36,1,20.0,1,자영업
588,51423,1,여성,0,1,14868000.0,근로자,대학교 졸업 이상,사실혼,주택 / 아파트,0.006852,1,Unknown,3.0,27,6,11.0,1,자영업
589,33363,1,남성,1,1,29736000.0,근로자,고등학교 졸업,사실혼,공공분양,0.020713,1,단순 노동자,2.0,30,3,6.0,0,주택
590,12986,0,남성,1,1,42480000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.032561,1,단순 노동자,2.0,51,9,20.0,0,사업
591,2101,0,남성,1,0,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0072739999999999,1,Unknown,4.0,29,0,4.0,2,사업
592,30915,0,여성,0,1,15930000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.008575,0,Unknown,2.0,59,1000,13.0,0,기타
593,29310,1,여성,0,1,26550000.0,근로자,고등학교 졸업,미혼,아파트 임대,0.010147,1,영업직,1.0,22,0,4.0,0,자영업
594,31319,1,남성,1,1,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018209,1,단순 노동자,3.0,38,14,8.0,1,사업
595,9942,0,여성,0,1,84960000.0,근로자,대학교 졸업 이상,미혼,공공분양,0.008575,1,관리직,1.0,48,18,1.0,0,학교
596,53278,0,남성,1,1,47790000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.018209,1,단순 노동자,1.0,34,2,18.0,0,학교
597,14170,0,여성,0,0,40356000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,가정부,3.0,27,3,1.0,1,서비스
598,43633,0,여성,1,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0088659999999999,1,단순 노동자,2.0,62,6,18.0,0,서비스
599,20813,0,여성,1,0,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018209,1,영업직,4.0,38,4,17.0,2,자영업
600,47088,1,여성,0,1,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,조리사,2.0,24,1,5.0,0,사업
601,50996,0,남성,1,1,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.010006,1,단순 노동자,2.0,42,9,22.0,0,사업
602,42501,0,남성,1,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,단순 노동자,2.0,39,1,1.0,0,사업
603,24347,0,여성,0,0,47790000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.007305,1,회계사,2.0,35,5,7.0,0,사업
604,48347,0,여성,1,0,15930000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.010556,0,Unknown,2.0,55,1000,8.0,0,기타
605,40813,0,여성,0,1,63720000.0,공무원,고등학교 졸업,사별,주택 / 아파트,0.002042,1,Unknown,1.0,51,4,17.0,0,정부
606,29700,1,남성,1,1,95580000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.016612,0,Unknown,2.0,40,1000,2.0,0,기타
607,57810,0,여성,0,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.009549,1,영업직,3.0,27,0,9.0,1,레스토랑
608,8530,0,남성,1,0,74340000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.010966,1,핵심 노동자,3.0,28,5,1.0,1,군대
609,57026,0,여성,0,1,31860000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.031329,1,핵심 노동자,3.0,40,3,19.0,2,학교
610,57215,0,남성,0,0,24426000.0,근로자,고등학교 졸업,기혼,아파트 임대,0.018209,1,영업직,3.0,29,8,2.0,1,자영업
611,53921,0,여성,0,1,42480000.0,연금수령자,고등학교 졸업,사실혼,주택 / 아파트,0.026392,0,Unknown,2.0,57,1000,34.0,0,기타
612,27811,0,남성,1,1,53100000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.032561,1,저임금 노동자,2.0,29,2,21.0,0,우체부
613,2141,0,여성,0,1,42480000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.009175,1,핵심 노동자,4.0,45,21,11.0,2,의학
614,33054,0,여성,0,1,30798000.0,공무원,고등학교 졸업,미혼,주택 / 아파트,0.006233,1,핵심 노동자,1.0,54,1,18.0,0,우체부
615,4475,0,여성,0,0,29736000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.018801,1,Unknown,3.0,28,5,12.0,1,사업
616,8368,0,남성,0,0,21240000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.018801,1,단순 노동자,1.0,40,0,21.0,0,사업
617,20340,1,여성,0,1,31860000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.02461,1,영업직,3.0,24,2,5.0,1,자영업
618,24738,0,남성,1,1,42480000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,기술직,5.0,44,12,7.0,3+,사업
619,51772,0,여성,0,1,79650000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.04622,1,의료 업계 종사자,1.0,51,20,0.0,0,의학
620,13542,1,남성,0,1,31860000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.026392,1,단순 노동자,3.0,28,2,5.0,2,산업
621,30731,0,여성,0,1,90270000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.072508,1,Unknown,3.0,52,1,35.0,1,사업
622,32617,0,여성,0,1,19116000.0,연금수령자,대학교 졸업 이상,사별,주택 / 아파트,0.014464,0,Unknown,1.0,63,1000,10.0,0,기타
623,12826,0,남성,1,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0084739999999999,1,단순 노동자,2.0,45,3,25.0,0,무역
624,20944,0,여성,0,1,53100000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.035792,1,회계사,1.0,40,13,22.0,0,무역
625,44946,0,남성,0,0,31860000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.006629,1,Unknown,3.0,43,5,3.0,1,의학
626,253,0,여성,0,0,15930000.0,근로자,고등학교 졸업,기혼,공공분양,0.02461,1,기술직,3.0,42,2,0.0,1,사업
627,10684,1,남성,1,1,21240000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.035792,1,보안 업계 종사자,1.0,47,6,15.0,0,사업
628,44027,0,남성,0,0,33984000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.072508,1,영업직,2.0,56,5,20.0,0,무역
629,10130,0,남성,1,0,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.019101,1,운전자,4.0,25,2,3.0,2,사업
630,26628,0,남성,0,1,74340000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.008068,1,Unknown,1.0,38,4,5.0,0,사업
631,33263,0,남성,1,1,95580000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.007114,1,관리직,3.0,37,6,8.0,1,사업
632,17987,0,여성,0,1,31860000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.020713,0,Unknown,2.0,63,1000,27.0,0,기타
633,2826,1,남성,1,1,42480000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,단순 노동자,2.0,42,3,12.0,0,사업
634,38050,0,여성,1,0,31860000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.0228,1,가정부,3.0,37,0,0.0,2,사업
635,56520,0,여성,1,1,63720000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.0196889999999999,1,회계사,2.0,35,4,19.0,0,무역
636,9206,0,여성,0,0,33240600.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.031329,1,핵심 노동자,2.0,25,2,11.0,0,무역
637,22806,0,여성,0,1,63720000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.006629,1,Unknown,3.0,46,22,8.0,1,학교
638,36887,0,남성,1,1,159300000.0,기타,고등학교 졸업,기혼,공공분양,0.032561,1,관리직,4.0,27,2,13.0,2,사업
639,33727,1,여성,0,1,15930000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.002134,1,관리직,3.0,32,12,2.0,1,정부
640,52196,0,여성,0,0,31860000.0,근로자,고등학교 졸업,미혼,아파트 임대,0.0105,1,단순 노동자,1.0,36,3,1.0,0,사업
641,32273,1,남성,0,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.019101,1,운전자,2.0,49,1,14.0,0,자영업
642,31306,1,여성,0,1,84960000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.020246,1,관리직,2.0,31,3,2.0,0,사업
643,7781,1,남성,0,0,55224000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.00702,1,핵심 노동자,4.0,37,14,1.0,2,사업
644,17841,0,여성,1,1,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.01885,1,Unknown,2.0,46,2,1.0,0,자영업
645,28915,0,여성,1,0,26550000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.019101,1,관리직,2.0,43,8,5.0,0,호텔
646,32915,0,남성,1,1,15930000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.031329,0,Unknown,2.0,67,1000,10.0,0,기타
647,48935,0,여성,0,1,26550000.0,기타,대학교 졸업 이상,미혼,아파트 임대,0.010006,1,Unknown,1.0,25,0,5.0,0,사업
648,38589,0,여성,0,1,26550000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.035792,0,Unknown,2.0,61,1000,10.0,0,기타
649,25250,0,남성,1,0,42480000.0,기타,고등학교 졸업,별거,주택 / 아파트,0.016612,1,운전자,3.0,44,2,2.0,2,무역
650,2893,0,여성,0,1,42480000.0,기타,고등학교 졸업,별거,주택 / 아파트,0.01885,1,핵심 노동자,1.0,45,10,13.0,0,정부
651,29959,0,여성,0,0,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018634,1,관리직,2.0,51,28,6.0,0,우체부
652,2515,0,여성,0,1,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.006207,1,단순 노동자,2.0,43,4,14.0,0,기타
653,13757,0,여성,1,1,23364000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.030755,1,핵심 노동자,2.0,51,23,15.0,0,학교
654,34922,0,여성,0,1,25488000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.031329,1,단순 노동자,2.0,50,15,15.0,0,학교
655,21894,0,여성,0,1,45666000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.016612,1,단순 노동자,1.0,52,6,14.0,0,사업
656,39889,0,남성,0,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.006207,1,단순 노동자,2.0,48,7,0.0,0,자영업
657,39087,0,여성,0,1,98251992.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0038179999999999,1,영업직,2.0,42,5,9.0,0,사업
658,21488,0,남성,1,1,37170000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.032561,1,관리직,2.0,41,1,16.0,0,사업
659,38577,0,남성,1,1,26550000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.025164,1,단순 노동자,1.0,59,29,6.0,0,기타
660,14564,0,여성,0,0,31860000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.032561,1,영업직,2.0,51,1,24.0,0,사업
661,16033,0,남성,0,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,보안 업계 종사자,2.0,59,19,11.0,0,농업
662,29651,0,여성,1,1,38232000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.005313,1,Unknown,6.0,42,1,9.0,3+,기타
663,50330,0,여성,0,1,26550000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.0096569999999999,1,영업직,1.0,21,0,0.0,0,사업
664,18726,0,남성,0,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.010966,1,단순 노동자,2.0,37,1,2.0,0,사업
665,55841,0,남성,1,1,42480000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.008575,1,관리직,2.0,32,6,14.0,0,우체부
666,34032,1,여성,0,1,42480000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.010032,1,기술직,2.0,30,2,7.0,1,사업
667,12422,0,여성,0,0,37170000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.010006,1,의료 업계 종사자,4.0,36,2,13.0,2,기타
668,15102,0,남성,1,0,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.015221,1,단순 노동자,3.0,35,6,9.0,1,사업
669,729,0,여성,0,0,27612000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.010032,1,영업직,2.0,26,4,2.0,0,사업
670,7760,0,여성,0,1,37170000.0,근로자,대학교 졸업 이상,사실혼,주택 / 아파트,0.020713,1,핵심 노동자,3.0,30,4,14.0,1,유치원
671,38791,0,남성,1,1,47790000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.0060079999999999,1,운전자,4.0,39,0,23.0,2,사업
672,51834,0,남성,1,0,19116000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.035792,0,Unknown,1.0,61,1000,8.0,0,기타
673,16812,0,여성,0,1,30798000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.02461,0,Unknown,2.0,60,1000,37.0,0,기타
674,55031,0,여성,0,1,47790000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.018801,1,회계사,3.0,48,6,28.0,1,은행
675,24153,0,남성,0,1,26550000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.031329,0,Unknown,2.0,63,1000,20.0,0,기타
676,13695,0,남성,1,0,63720000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.022625,1,운전자,1.0,27,5,12.0,0,자영업
677,20574,0,여성,1,0,47790000.0,공무원,대학교 졸업 이상,미혼,주택 / 아파트,0.00702,1,관리직,1.0,27,7,0.0,0,은행
678,18801,0,여성,0,0,15930000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.0072739999999999,1,단순 노동자,2.0,31,5,14.0,1,사업
679,54381,0,남성,0,1,47790000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.0116569999999999,1,Unknown,1.0,24,5,23.0,0,기타
680,40767,0,여성,0,1,27612000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.0066709999999999,1,단순 노동자,2.0,45,6,17.0,0,사업
681,7201,0,여성,1,1,13806000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.0228,0,Unknown,2.0,60,1000,16.0,0,기타
682,49151,0,여성,1,1,89208000.0,기타,대학교 졸업 이상,별거,주택 / 아파트,0.018209,1,회계사,1.0,42,2,1.0,0,사업
683,53096,1,여성,0,0,19116000.0,기타,고등학교 졸업,별거,주택 / 아파트,0.018209,1,조리사,1.0,23,1,12.0,0,유치원
684,50521,0,남성,0,0,53100000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.0035409999999999,1,Unknown,4.0,47,3,12.0,2,기타
685,40679,0,여성,0,1,31860000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.026392,0,Unknown,2.0,61,1000,0.0,0,기타
686,2868,0,남성,1,1,53100000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.004849,1,핵심 노동자,2.0,54,5,0.0,0,자영업
687,52185,1,여성,0,1,53100000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.025164,1,Unknown,2.0,37,9,1.0,1,사업
688,53146,0,남성,1,1,69030000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.035792,1,핵심 노동자,2.0,39,2,20.0,0,학교
689,5819,0,남성,1,1,47790000.0,근로자,대학교 중퇴,기혼,주택 / 아파트,0.022625,1,관리직,5.0,47,2,4.0,3+,건설
690,1536,0,여성,0,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,영업직,2.0,44,7,28.0,0,자영업
691,22957,0,남성,1,1,53100000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,운전자,2.0,45,11,17.0,0,자영업
692,38517,0,남성,1,1,50976000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.01885,0,Unknown,2.0,60,1000,36.0,0,기타
693,8540,0,여성,0,1,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,단순 노동자,4.0,33,6,14.0,2,자영업
694,53068,0,여성,1,0,42480000.0,기타,고등학교 졸업,기혼,공공분양,0.072508,1,미화원,2.0,57,24,20.0,0,사업
695,49555,0,남성,0,0,21240000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.028663,1,기술직,1.0,27,0,4.0,0,사업
696,14581,0,여성,0,1,21240000.0,기타,고등학교 졸업,사별,주택 / 아파트,0.0096569999999999,1,단순 노동자,2.0,53,0,26.0,1,사업
697,4657,0,남성,0,0,23364000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.009549,1,단순 노동자,1.0,35,16,18.0,0,사업
698,20548,0,여성,0,1,21240000.0,기타,대학교 중퇴,기혼,주택 / 아파트,0.009175,1,Unknown,3.0,27,0,12.0,1,사업
699,21888,0,여성,1,0,49914000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.026392,1,영업직,4.0,37,0,0.0,2,사업
